customer_id,signup_date
1498,2021-11-26
1499,2022-04-18
1500,2021-04-07
1501,2022-08-31
1502,2021-04-17
1503,2021-03-06
1504,2022-03-27
1505,2020-10-21
1506,2020-11-17
1507,2020-12-20
1508,2021-09-04
1509,2021-01-26
1510,2020-07-01
1511,2020-06-05
1512,2022-03-04
1513,2020-05-25
1514,2021-11-29
1515,2020-08-02
1516,2020-11-03
1517,2022-07-06
1518,2022-06-14
1519,2021-09-20
1520,2022-02-26
1521,2020-12-19
1522,2020-04-21
1523,2020-01-14
1524,2022-09-13
1525,2020-07-05
1526,2022-05-29
1527,2021-03-02
1528,2022-04-18
1529,2021-08-29
1530,2022-03-13
1531,2021-05-07
1532,2021-06-24
1533,2020-01-19
1534,2020-02-20
1535,2020-08-10
1536,2021-01-24
1537,2020-07-11
1538,2020-02-29
1539,2020-04-28
1540,2021-07-12
1541,2022-09-05
1542,2022-08-21
1543,2020-01-03
1544,2021-10-08
1545,2021-09-25
1546,2021-04-01
1547,2020-06-16
1548,2021-10-03
1549,2020-08-14
1550,2020-12-14
1551,2020-08-27
1552,2022-01-18
1553,2020-02-24
1554,2020-11-12
1555,2021-04-26
1556,2020-04-07
1557,2022-06-22
1558,2021-09-04
1559,2020-09-23
1560,2020-10-21
1561,2021-06-17
1562,2022-04-26
1563,2021-08-03
1564,2022-07-06
1565,2022-07-28
1566,2021-01-12
1567,2021-09-20
1568,2021-12-26
1569,2022-02-24
1570,2020-08-27
1571,2021-11-14
1572,2021-11-01
1573,2020-06-06
1574,2021-12-17
1575,2022-07-29
1576,2020-09-06
1577,2020-06-23
1578,2021-01-22
1579,2021-09-02
1580,2021-12-30
1581,2022-01-13
1582,2020-08-05
1583,2020-11-11
1584,2021-06-06
1585,2021-02-16
1586,2021-02-17
1587,2021-11-08
1588,2020-10-20
1589,2021-08-18
1590,2021-11-25
1591,2022-03-17
1592,2020-03-21
1593,2022-08-19
1594,2022-05-24
1595,2020-06-09
1596,2020-09-08
1597,2020-06-21
1598,2020-11-29
1599,2020-09-04
1600,2020-11-30
1601,2020-04-05
1602,2021-03-15
1603,2020-04-24
1604,2020-03-19
1605,2022-09-16
1606,2021-01-25
1607,2022-09-22
1608,2020-12-23
1609,2020-04-15
1610,2020-01-10
1611,2022-08-19
1612,2022-04-07
1613,2021-12-02
1614,2021-11-07
1615,2022-02-05
1616,2021-02-01
1617,2021-01-29
1618,2020-09-22
1619,2020-12-01
1620,2020-10-22
1621,2022-06-26
1622,2021-12-01
1623,2022-09-17
1624,2022-05-22
1625,2021-01-06
1626,2022-05-23
1627,2021-06-10
1628,2021-08-21
1629,2021-09-28
1630,2022-09-03
1631,2021-05-28
1632,2020-04-23
1633,2022-05-20
1634,2022-03-13
1635,2022-06-21
1636,2020-02-18
1637,2020-09-07
1638,2022-05-06
1639,2021-08-30
1640,2021-10-04
1641,2021-06-10
1642,2020-02-05
1643,2021-05-13
1644,2021-05-29
1645,2022-03-23
1646,2020-10-09
1647,2022-02-18
1648,2021-11-24
1649,2021-07-24
1650,2021-03-07
1651,2022-01-24
1652,2022-07-11
1653,2020-08-03
1654,2020-05-03
1655,2020-09-24
1656,2022-05-14
1657,2021-07-11
1658,2021-01-02
1659,2022-04-08
1660,2020-03-25
1661,2022-02-06
1662,2021-05-25
1663,2022-03-16
1664,2022-03-23
1665,2020-06-20
1666,2022-09-25
1667,2021-02-12
1668,2021-10-13
1669,2022-09-21
1670,2022-08-14
1671,2022-06-02
1672,2020-07-10
1673,2021-01-08
1674,2021-05-31
1675,2020-05-17
1676,2021-01-10
1677,2022-09-02
1678,2021-07-03
1679,2020-05-23
1680,2020-07-02
1681,2020-09-23
1682,2021-12-25
1683,2022-03-15
1684,2022-09-17
1685,2021-06-05
1686,2020-03-25
1687,2020-04-08
1688,2020-02-27
1689,2020-04-18
1690,2020-06-18
1691,2020-02-26
1692,2021-10-30
1693,2020-11-07
1694,2022-01-07
1695,2020-06-14
1696,2020-10-31
1697,2022-06-30
1698,2021-01-25
1699,2022-07-19
1700,2022-05-26
1701,2022-01-17
1702,2021-06-29
1703,2020-03-22
1704,2022-04-12
1705,2022-08-02
1706,2022-06-19
1707,2021-08-14
1708,2020-10-21
1709,2020-03-22
1710,2021-01-23
1711,2021-01-11
1712,2021-06-26
1713,2022-02-06
1714,2020-10-06
1715,2020-10-10
1716,2021-05-15
1717,2021-02-08
1718,2021-06-08
1719,2021-01-08
1720,2021-08-31
1721,2020-11-30
1722,2020-05-24
1723,2021-08-16
1724,2022-03-17
1725,2022-01-22
1726,2022-06-24
1727,2020-06-30
1728,2021-01-09
1729,2021-05-20
1730,2021-09-25
1731,2022-04-30
1732,2021-01-04
1733,2020-08-22
1734,2021-07-29
1735,2020-03-06
1736,2022-02-25
1737,2022-06-24
1738,2022-07-01
1739,2020-11-30
1740,2021-06-20
1741,2020-01-07
1742,2020-12-29
1743,2022-07-17
1744,2020-08-25
1745,2022-05-08
1746,2022-04-08
1747,2021-10-15
1748,2020-03-24
1749,2021-01-06
1750,2020-06-16
1751,2021-07-12
1752,2022-01-13
1753,2020-07-25
1754,2020-02-25
1755,2021-11-04
1756,2022-02-18
1757,2022-07-15
1758,2020-12-22
1759,2021-09-04
1760,2022-05-23
1761,2022-09-24
1762,2022-03-09
1763,2022-02-25
1764,2020-05-26
1765,2020-11-19
1766,2020-08-12
1767,2020-11-29
1768,2020-08-31
1769,2022-06-07
1770,2021-12-17
1771,2020-09-08
1772,2020-02-21
1773,2022-06-24
1774,2020-12-14
1775,2020-02-20
1776,2021-10-05
1777,2022-07-25
1778,2020-10-04
1779,2021-06-09
1780,2022-01-31
1781,2021-07-24
1782,2022-09-07
1783,2020-02-12
1784,2022-06-17
1785,2020-11-27
1786,2020-08-22
1787,2021-05-02
1788,2020-01-19
1789,2021-05-30
1790,2021-08-23
1791,2020-03-06
1792,2022-04-09
1793,2021-06-11
1794,2020-04-01
1795,2020-05-02
1796,2022-04-09
1797,2022-03-09
1798,2020-06-29
1799,2021-11-15
1800,2021-07-10
1801,2020-12-13
1802,2022-03-05
1803,2020-12-23
1804,2021-07-16
1805,2021-05-07
1806,2021-08-12
1807,2020-08-15
1808,2022-07-23
1809,2022-01-26
1810,2020-12-22
1811,2021-10-17
1812,2022-05-31
1813,2020-05-09
1814,2020-12-13
1815,2021-01-24
1816,2020-11-10
1817,2020-10-04
1818,2020-11-17
1819,2022-01-04
1820,2020-04-20
1821,2022-03-20
1822,2020-07-31
1823,2021-10-05
1824,2022-01-16
1825,2020-01-02
1826,2022-05-07
1827,2022-07-09
1828,2022-08-05
1829,2021-05-08
1830,2022-02-20
1831,2020-08-14
1832,2020-01-11
1833,2020-01-10
1834,2022-01-19
1835,2020-02-12
1836,2022-06-03
1837,2021-05-05
1838,2020-09-10
1839,2020-06-03
1840,2021-08-31
1841,2020-08-05
1842,2021-05-26
1843,2020-08-03
1844,2021-07-21
1845,2020-02-07
1846,2022-03-02
1847,2020-12-24
1848,2022-07-27
1849,2020-06-13
1850,2020-04-09
1851,2021-02-01
1852,2022-07-07
1853,2020-09-25
1854,2022-03-22
1855,2022-08-17
1856,2022-01-21
1857,2022-09-15
1858,2020-03-10
1859,2020-01-06
1860,2021-01-15
1861,2022-07-26
1862,2022-04-19
1863,2021-05-31
1864,2020-11-26
1865,2022-08-02
1866,2020-09-03
1867,2020-06-24
1868,2020-12-18
1869,2021-05-06
1870,2020-01-08
1871,2021-02-25
1872,2020-04-26
1873,2021-08-09
1874,2022-06-27
1875,2022-02-15
1876,2021-12-31
1877,2022-03-04
1878,2020-09-01
1879,2021-06-23
1880,2020-02-11
1881,2020-02-23
1882,2021-12-31
1883,2021-09-18
1884,2021-08-30
1885,2021-12-27
1886,2020-06-28
1887,2022-09-08
1888,2020-08-15
1889,2020-12-17
1890,2020-11-01
1891,2021-08-07
1892,2022-08-30
1893,2022-09-21
1894,2021-03-23
1895,2021-07-21
1896,2021-07-12
1897,2020-07-02
1898,2020-12-03
1899,2021-04-28
1900,2020-12-04
1901,2021-08-12
1902,2022-05-27
1903,2020-07-31
1904,2021-10-25
1905,2022-06-21
1906,2020-09-17
1907,2020-04-08
1908,2022-03-29
1909,2022-05-11
1910,2020-03-01
1911,2021-07-17
1912,2020-12-13
1913,2021-03-01
1914,2021-10-02
1915,2022-03-07
1916,2021-08-20
1917,2021-05-08
1918,2020-08-18
1919,2020-05-31
1920,2021-06-20
1921,2022-02-04
1922,2021-10-01
1923,2021-09-19
1924,2021-09-10
1925,2020-11-12
1926,2021-01-06
1927,2022-05-18
1928,2020-10-16
1929,2020-01-11
1930,2021-06-01
1931,2020-02-05
1932,2020-12-04
1933,2020-02-06
1934,2022-05-03
1935,2020-03-28
1936,2020-08-23
1937,2022-01-03
1938,2022-05-25
1939,2021-10-13
1940,2020-12-21
1941,2020-12-15
1942,2020-11-20
1943,2021-02-23
1944,2020-03-22
1945,2021-08-01
1946,2022-07-06
1947,2021-10-05
1948,2020-11-22
1949,2022-03-15
1950,2021-04-16
1951,2022-06-02
1952,2021-06-09
1953,2020-07-15
1954,2020-02-18
1955,2021-12-28
1956,2020-02-15
1957,2020-04-09
1958,2022-09-04
1959,2022-01-06
1960,2021-03-11
1961,2020-06-29
1962,2020-08-21
1963,2022-05-28
1964,2020-01-09
1965,2020-03-04
1966,2020-12-06
1967,2021-02-07
1968,2022-09-25
1969,2021-12-12
1970,2021-02-17
1971,2020-12-24
1972,2020-01-08
1973,2022-01-05
1974,2021-03-05
1975,2021-01-29
1976,2022-01-24
1977,2021-04-25
1978,2021-12-26
1979,2021-04-01
1980,2022-08-05
1981,2022-08-22
1982,2020-07-13
1983,2021-06-09
1984,2020-06-06
1985,2020-06-08
1986,2020-02-08
1987,2020-06-29
1988,2021-03-23
1989,2021-01-23
1990,2020-10-30
1991,2022-04-18
1992,2021-06-28
1993,2020-12-12
1994,2020-04-11
1995,2021-12-20
1996,2021-07-29
1997,2020-03-18
1998,2021-10-13
1999,2020-07-26
2000,2021-11-30
2001,2020-03-11
2002,2020-07-27
2003,2021-10-28
2004,2021-06-03
2005,2020-12-24
2006,2022-07-13
2007,2020-05-22
2008,2022-01-18
2009,2021-03-13
2010,2020-01-05
2011,2021-06-07
2012,2021-06-09
2013,2020-07-20
2014,2020-03-14
2015,2021-03-09
2016,2022-06-12
2017,2022-02-25
2018,2021-02-16
2019,2022-06-05
2020,2021-02-25
2021,2022-03-11
2022,2021-08-25
2023,2020-04-19
2024,2021-10-23
2025,2021-06-23
2026,2020-06-21
2027,2022-05-14
2028,2020-10-28
2029,2020-08-23
2030,2022-06-01
2031,2022-06-11
2032,2021-12-08
2033,2020-05-30
2034,2021-11-03
2035,2020-07-23
2036,2021-11-29
2037,2021-12-12
2038,2020-07-15
2039,2022-04-24
2040,2021-07-31
2041,2021-05-26
2042,2021-08-06
2043,2022-06-19
2044,2021-07-10
2045,2021-02-23
2046,2021-03-03
2047,2021-01-15
2048,2022-09-14
2049,2021-11-06
2050,2020-03-10
2051,2020-10-11
2052,2022-06-24
2053,2022-03-29
2054,2022-03-24
2055,2020-07-30
2056,2020-02-17
2057,2020-06-18
2058,2021-09-13
2059,2021-03-28
2060,2021-09-29
2061,2020-04-07
2062,2020-11-05
2063,2020-07-02
2064,2022-05-12
2065,2021-11-11
2066,2022-03-19
2067,2021-06-12
2068,2021-12-14
2069,2020-07-31
2070,2021-10-30
2071,2020-04-20
2072,2022-04-14
2073,2020-09-16
2074,2021-05-20
2075,2021-09-07
2076,2020-06-21
2077,2022-01-29
2078,2022-03-28
2079,2020-06-26
2080,2021-05-07
2081,2020-04-25
2082,2022-05-10
2083,2022-03-18
2084,2021-02-06
2085,2021-07-25
2086,2022-06-30
2087,2021-07-23
2088,2021-04-01
2089,2022-08-09
2090,2021-06-03
2091,2022-02-18
2092,2021-09-22
2093,2021-08-23
2094,2021-12-23
2095,2021-05-15
2096,2020-10-02
2097,2020-04-11
2098,2021-07-27
2099,2020-09-02
2100,2020-09-15
2101,2022-06-17
2102,2020-07-28
2103,2020-03-22
2104,2021-01-15
2105,2022-04-08
2106,2022-09-18
2107,2020-03-20
2108,2022-03-03
2109,2021-10-09
2110,2021-10-21
2111,2021-01-25
2112,2020-12-12
2113,2022-08-04
2114,2020-01-27
2115,2021-08-08
2116,2022-08-06
2117,2021-12-05
2118,2021-05-03
2119,2021-08-04
2120,2022-04-09
2121,2022-06-04
2122,2022-05-16
2123,2022-02-21
2124,2020-09-09
2125,2020-09-02
2126,2022-07-22
2127,2020-04-25
2128,2022-08-05
2129,2021-05-19
2130,2021-03-01
2131,2021-08-09
2132,2020-08-13
2133,2022-05-10
2134,2021-10-08
2135,2020-01-11
2136,2021-01-19
2137,2022-08-11
2138,2020-12-05
2139,2020-04-17
2140,2022-04-19
2141,2021-05-11
2142,2021-05-15
2143,2022-03-20
2144,2020-08-12
2145,2021-05-08
2146,2022-01-09
2147,2020-05-12
2148,2020-09-07
2149,2022-09-09
2150,2020-09-15
2151,2020-10-13
2152,2020-04-24
2153,2021-01-24
2154,2021-03-14
2155,2022-02-07
2156,2022-02-07
2157,2020-08-31
2158,2022-06-08
2159,2022-09-12
2160,2021-10-04
2161,2022-09-19
2162,2022-09-09
2163,2021-05-30
2164,2021-05-30
2165,2021-07-02
2166,2020-04-02
2167,2021-01-27
2168,2021-01-14
2169,2020-05-07
2170,2021-09-06
2171,2020-07-18
2172,2020-07-18
2173,2020-10-30
2174,2020-07-04
2175,2021-01-05
2176,2020-05-12
2177,2022-04-20
2178,2022-01-07
2179,2020-04-05
2180,2022-01-02
2181,2020-02-05
2182,2020-09-21
2183,2020-11-07
2184,2020-05-21
2185,2021-09-11
2186,2021-04-29
2187,2021-09-15
2188,2020-09-14
2189,2021-08-30
2190,2021-09-03
2191,2021-08-16
2192,2020-03-15
2193,2020-12-02
2194,2021-10-10
2195,2021-08-15
2196,2020-11-20
2197,2021-07-25
2198,2020-03-27
2199,2022-06-08
2200,2021-09-11
2201,2022-06-24
2202,2021-09-24
2203,2021-02-14
2204,2022-04-30
2205,2022-05-18
2206,2021-07-09
2207,2020-05-09
2208,2020-11-09
2209,2022-05-19
2210,2021-07-09
2211,2020-09-26
2212,2020-09-12
2213,2021-04-20
2214,2020-06-21
2215,2020-01-12
2216,2020-08-05
2217,2020-06-11
2218,2022-06-05
2219,2020-12-08
2220,2021-11-06
2221,2020-12-28
2222,2021-12-30
2223,2020-09-28
2224,2021-12-16
2225,2020-08-11
2226,2020-06-03
2227,2022-09-05
2228,2022-07-08
2229,2020-04-11
2230,2021-11-26
2231,2021-12-08
2232,2021-12-11
2233,2022-02-16
2234,2022-06-06
2235,2021-12-10
2236,2020-06-15
2237,2022-08-05
2238,2021-08-04
2239,2021-10-30
2240,2021-05-23
2241,2021-11-24
2242,2021-01-17
2243,2020-12-28
2244,2020-03-20
2245,2020-01-21
2246,2022-08-09
2247,2020-09-12
2248,2021-08-27
2249,2020-07-16
2250,2022-09-20
2251,2022-04-24
2252,2021-09-12
2253,2022-03-16
2254,2022-02-06
2255,2021-12-06
2256,2021-08-19
2257,2022-01-05
2258,2021-01-19
2259,2021-09-09
2260,2021-07-06
2261,2020-02-24
2262,2020-05-05
2263,2021-07-27
2264,2020-09-20
2265,2021-11-08
2266,2021-10-22
2267,2022-08-12
2268,2021-07-27
2269,2020-04-30
2270,2020-10-02
2271,2020-03-28
2272,2020-10-20
2273,2020-03-25
2274,2022-01-19
2275,2021-08-24
2276,2020-05-26
2277,2021-07-04
2278,2020-05-12
2279,2022-08-10
2280,2020-01-20
2281,2022-02-03
2282,2021-02-03
2283,2022-08-10
2284,2021-10-10
2285,2020-01-16
2286,2020-11-15
2287,2020-03-19
2288,2020-04-18
2289,2021-04-30
2290,2022-07-13
2291,2021-05-08
2292,2020-11-26
2293,2021-07-11
2294,2021-11-30
2295,2021-11-18
2296,2020-11-02
2297,2020-05-25
2298,2022-01-28
2299,2022-02-12
2300,2020-08-06
2301,2020-01-22
2302,2021-04-04
2303,2022-09-19
2304,2020-03-08
2305,2021-04-25
2306,2021-08-26
2307,2022-06-27
2308,2022-02-05
2309,2021-06-15
2310,2021-09-24
2311,2022-01-08
2312,2022-07-26
2313,2020-01-24
2314,2022-01-06
2315,2021-12-25
2316,2021-10-26
2317,2022-03-20
2318,2021-03-09
2319,2022-09-19
2320,2020-10-19
2321,2021-03-28
2322,2021-03-05
2323,2022-05-30
2324,2020-01-25
2325,2020-04-21
2326,2022-01-27
2327,2021-09-29
2328,2022-08-29
2329,2020-09-29
2330,2021-10-15
2331,2022-02-11
2332,2020-01-21
2333,2020-05-28
2334,2021-12-31
2335,2021-06-21
2336,2021-08-10
2337,2022-06-28
2338,2022-05-16
2339,2021-01-11
2340,2021-06-12
2341,2020-12-01
2342,2021-09-05
2343,2020-06-27
2344,2020-01-23
2345,2020-11-12
2346,2020-11-10
2347,2020-05-31
2348,2022-07-27
2349,2022-07-14
2350,2020-11-27
2351,2021-12-08
2352,2021-11-11
2353,2021-07-21
2354,2021-10-10
2355,2022-03-13
2356,2021-03-04
2357,2020-03-24
2358,2021-08-08
2359,2021-07-23
2360,2020-01-15
2361,2022-04-12
2362,2021-11-01
2363,2021-10-17
2364,2021-11-04
2365,2021-10-14
2366,2020-01-08
2367,2020-01-22
2368,2020-03-12
2369,2022-02-22
2370,2021-03-16
2371,2020-08-17
2372,2022-01-01
2373,2021-01-31
2374,2020-08-25
2375,2022-03-17
2376,2021-01-02
2377,2020-01-26
2378,2021-11-07
2379,2020-02-13
2380,2021-12-04
2381,2020-07-12
2382,2022-09-12
2383,2021-04-02
2384,2022-08-22
2385,2020-06-05
2386,2020-04-19
2387,2022-01-07
2388,2022-04-03
2389,2021-01-20
2390,2022-03-13
2391,2020-04-18
2392,2020-08-05
2393,2021-12-14
2394,2020-11-13
2395,2021-11-09
2396,2020-06-09
2397,2022-01-12
2398,2021-11-12
2399,2021-01-26
2400,2022-06-27
2401,2020-08-11
2402,2020-09-19
2403,2022-05-26
2404,2022-06-30
2405,2020-09-05
2406,2020-05-24
2407,2022-01-08
2408,2021-01-06
2409,2021-09-19
2410,2022-02-23
2411,2021-01-27
2412,2020-09-02
2413,2022-06-11
2414,2022-05-01
2415,2021-05-13
2416,2022-02-20
2417,2020-07-28
2418,2021-02-22
2419,2020-04-16
2420,2020-01-28
2421,2021-10-12
2422,2022-09-19
2423,2020-09-13
2424,2020-02-15
2425,2022-04-10
2426,2022-06-28
2427,2021-05-19
2428,2020-02-02
2429,2020-06-05
2430,2020-09-15
2431,2020-08-05
2432,2021-03-03
2433,2020-12-09
2434,2020-06-04
2435,2022-07-13
2436,2020-07-30
2437,2022-06-17
2438,2021-12-21
2439,2022-01-28
2440,2020-03-09
2441,2020-05-15
2442,2022-08-17
2443,2021-10-20
2444,2020-02-08
2445,2022-06-09
2446,2020-03-14
2447,2022-01-22
2448,2022-03-15
2449,2020-09-15
2450,2020-12-18
2451,2020-01-14
2452,2020-05-28
2453,2020-01-19
2454,2022-04-07
2455,2020-12-09
2456,2021-12-05
2457,2020-08-02
2458,2022-02-23
2459,2022-08-31
2460,2022-09-01
2461,2020-09-04
2462,2020-12-26
2463,2020-08-18
2464,2020-10-20
2465,2022-07-22
2466,2020-06-21
2467,2020-12-27
2468,2021-09-08
2469,2020-08-14
2470,2021-08-09
2471,2020-09-05
2472,2022-06-03
2473,2022-09-20
2474,2020-08-03
2475,2020-01-17
2476,2021-01-05
2477,2021-12-17
2478,2020-09-07
2479,2021-12-20
2480,2022-09-08
2481,2020-06-10
2482,2022-01-03
2483,2022-03-11
2484,2020-05-10
2485,2021-09-22
2486,2021-05-29
2487,2020-12-27
2488,2021-04-03
2489,2020-09-03
2490,2020-03-13
2491,2020-06-07
2492,2020-04-11
2493,2020-01-05
2494,2022-08-29
2495,2021-03-30
2496,2020-11-06
2497,2020-05-30
2498,2021-11-28
2499,2022-03-21
2500,2022-04-03
2501,2020-04-09
2502,2021-12-12
2503,2022-08-10
2504,2021-03-07
2505,2021-12-09
2506,2021-04-05
2507,2021-02-13
2508,2020-02-10
2509,2020-09-08
2510,2022-04-11
2511,2020-07-08
2512,2022-09-06
2513,2021-04-14
2514,2021-08-06
2515,2021-07-06
2516,2022-09-03
2517,2022-05-23
2518,2020-04-15
2519,2022-09-06
2520,2021-01-26
2521,2021-06-14
2522,2020-09-06
2523,2021-06-10
2524,2022-04-13
2525,2022-01-02
2526,2021-09-21
2527,2020-09-13
2528,2022-03-05
2529,2022-06-04
2530,2020-06-22
2531,2020-08-25
2532,2021-08-06
2533,2020-07-17
2534,2022-05-25
2535,2022-09-24
2536,2022-04-22
2537,2022-04-19
2538,2020-06-30
2539,2020-02-14
2540,2020-01-16
2541,2020-05-20
2542,2020-11-09
2543,2020-05-07
2544,2020-02-20
2545,2020-10-15
2546,2021-09-28
2547,2022-03-17
2548,2020-10-18
2549,2022-01-17
2550,2021-02-05
2551,2020-09-09
2552,2021-01-04
2553,2021-12-21
2554,2020-09-22
2555,2020-04-16
2556,2021-08-13
2557,2022-01-21
2558,2021-04-05
2559,2021-11-30
2560,2020-04-27
2561,2020-08-05
2562,2021-07-29
2563,2022-02-02
2564,2021-06-28
2565,2020-12-28
2566,2021-07-24
2567,2020-11-16
2568,2022-05-14
2569,2022-09-20
2570,2020-10-16
2571,2022-03-16
2572,2022-06-01
2573,2021-07-02
2574,2022-06-09
2575,2021-06-02
2576,2022-05-14
2577,2021-07-15
2578,2021-07-12
2579,2022-09-08
2580,2020-09-11
2581,2020-09-01
2582,2022-04-21
2583,2022-05-07
2584,2020-12-12
2585,2020-06-16
2586,2020-07-17
2587,2020-10-04
2588,2021-04-29
2589,2020-12-29
2590,2021-07-27
2591,2021-09-25
2592,2021-08-28
2593,2022-03-27
2594,2022-09-21
2595,2021-11-28
2596,2020-06-02
2597,2021-08-16
2598,2021-09-04
2599,2022-07-30
2600,2020-08-11
2601,2020-06-23
2602,2020-09-18
2603,2020-04-04
2604,2020-12-09
2605,2021-01-20
2606,2021-08-03
2607,2021-07-27
2608,2021-10-17
2609,2022-01-18
2610,2020-05-20
2611,2021-04-20
2612,2020-12-15
2613,2020-03-09
2614,2021-07-05
2615,2020-04-24
2616,2022-01-13
2617,2020-11-23
2618,2021-02-23
2619,2020-09-14
2620,2021-07-09
2621,2021-12-17
2622,2022-07-17
2623,2021-11-29
2624,2021-11-01
2625,2021-12-04
2626,2022-07-15
2627,2022-06-24
2628,2021-07-27
2629,2021-06-23
2630,2020-08-01
2631,2020-12-13
2632,2021-03-13
2633,2021-02-14
2634,2022-07-31
2635,2021-10-28
2636,2022-05-22
2637,2021-02-16
2638,2021-11-22
2639,2022-07-25
2640,2020-07-18
2641,2021-06-26
2642,2022-07-28
2643,2021-10-19
2644,2020-11-16
2645,2020-12-24
2646,2020-02-25
2647,2020-11-19
2648,2020-10-14
2649,2021-08-25
2650,2022-03-07
2651,2020-07-29
2652,2021-06-24
2653,2020-01-31
2654,2020-10-22
2655,2020-11-28
2656,2020-09-19
2657,2020-10-16
2658,2020-11-27
2659,2020-10-11
2660,2020-07-20
2661,2022-02-01
2662,2021-04-06
2663,2022-04-06
2664,2022-01-18
2665,2020-03-23
2666,2021-04-25
2667,2021-05-18
2668,2020-09-27
2669,2020-02-13
2670,2020-07-24
2671,2021-06-21
2672,2021-01-13
2673,2020-10-02
2674,2020-07-15
2675,2021-01-28
2676,2022-06-16
2677,2022-05-29
2678,2022-03-24
2679,2022-02-04
2680,2021-01-07
2681,2020-08-23
2682,2021-11-19
2683,2021-07-23
2684,2021-12-11
2685,2022-08-02
2686,2020-08-27
2687,2021-08-22
2688,2021-03-26
2689,2022-04-12
2690,2022-07-01
2691,2020-10-14
2692,2021-11-18
2693,2021-06-07
2694,2020-09-04
2695,2021-10-12
2696,2020-05-12
2697,2020-11-24
2698,2021-06-24
2699,2020-09-02
2700,2020-06-03
2701,2021-09-04
2702,2020-09-30
2703,2022-06-09
2704,2022-05-27
2705,2021-12-25
2706,2020-09-18
2707,2020-09-01
2708,2021-02-11
2709,2020-03-12
2710,2020-07-10
2711,2020-05-27
2712,2021-05-03
2713,2020-11-10
2714,2021-01-31
2715,2022-05-03
2716,2020-10-27
2717,2020-02-19
2718,2021-05-20
2719,2021-07-20
2720,2020-05-17
2721,2022-03-30
2722,2021-09-20
2723,2020-06-13
2724,2021-10-21
2725,2021-11-09
2726,2021-07-29
2727,2020-07-19
2728,2020-10-29
2729,2020-04-13
2730,2021-06-13
2731,2021-05-12
2732,2020-12-02
2733,2022-03-14
2734,2021-06-18
2735,2021-10-14
2736,2020-03-12
2737,2021-03-11
2738,2021-12-10
2739,2020-11-27
2740,2021-03-12
2741,2020-02-17
2742,2022-08-15
2743,2020-01-18
2744,2020-01-01
2745,2022-04-03
2746,2022-04-03
2747,2022-06-06
2748,2021-01-09
2749,2020-04-09
2750,2021-10-07
2751,2021-08-16
2752,2022-01-08
2753,2021-09-06
2754,2021-10-30
2755,2021-09-10
2756,2021-03-25
2757,2020-10-10
2758,2020-02-03
2759,2022-02-01
2760,2021-10-23
2761,2021-03-21
2762,2020-05-19
2763,2021-07-22
2764,2020-05-15
2765,2020-10-09
2766,2021-08-19
2767,2020-11-25
2768,2021-01-08
2769,2021-10-12
2770,2021-02-13
2771,2021-06-17
2772,2021-04-22
2773,2021-11-12
2774,2021-02-08
2775,2020-11-05
2776,2020-08-27
2777,2020-11-23
2778,2020-06-29
2779,2022-01-23
2780,2021-07-31
2781,2020-11-03
2782,2021-03-18
2783,2022-05-09
2784,2020-02-26
2785,2021-04-15
2786,2021-01-03
2787,2022-04-16
2788,2021-06-27
2789,2021-12-12
2790,2020-10-25
2791,2021-12-24
2792,2021-06-28
2793,2022-05-20
2794,2022-08-17
2795,2021-09-06
2796,2021-10-16
2797,2021-03-20
2798,2021-11-17
2799,2022-08-04
2800,2021-04-17
2801,2021-02-14
2802,2020-08-18
2803,2021-10-09
2804,2022-04-10
2805,2022-03-29
2806,2021-07-17
2807,2022-07-02
2808,2020-07-26
2809,2020-12-14
2810,2021-03-13
2811,2022-05-03
2812,2020-04-06
2813,2020-01-01
2814,2020-05-29
2815,2021-11-15
2816,2021-12-09
2817,2021-01-14
2818,2021-06-22
2819,2022-06-09
2820,2022-05-19
2821,2021-02-02
2822,2021-09-23
2823,2021-03-09
2824,2021-04-18
2825,2020-01-31
2826,2020-08-03
2827,2022-03-10
2828,2022-04-23
2829,2021-06-24
2830,2021-12-08
2831,2021-09-23
2832,2020-03-23
2833,2021-04-19
2834,2020-04-07
2835,2021-09-30
2836,2020-04-02
2837,2021-06-01
2838,2021-01-26
2839,2020-05-06
2840,2020-12-04
2841,2020-02-21
2842,2022-08-15
2843,2022-09-20
2844,2021-03-08
2845,2022-01-24
2846,2020-06-04
2847,2021-01-05
2848,2020-01-23
2849,2021-01-06
2850,2020-07-30
2851,2022-09-18
2852,2022-06-23
2853,2022-07-19
2854,2020-10-27
2855,2020-06-01
2856,2021-01-05
2857,2021-09-10
2858,2022-09-21
2859,2021-09-09
2860,2020-03-02
2861,2022-05-17
2862,2020-03-15
2863,2020-12-08
2864,2020-08-26
2865,2021-02-09
2866,2020-02-20
2867,2021-09-16
2868,2020-08-01
2869,2020-05-26
2870,2021-10-04
2871,2020-10-19
2872,2020-09-19
2873,2021-11-25
2874,2022-02-02
2875,2022-06-14
2876,2020-08-25
2877,2022-02-25
2878,2021-08-30
2879,2022-02-10
2880,2021-11-18
2881,2020-03-14
2882,2021-05-03
2883,2022-06-14
2884,2022-04-16
2885,2020-07-14
2886,2020-08-16
2887,2022-04-11
2888,2022-04-16
2889,2022-03-26
2890,2021-03-27
2891,2020-08-19
2892,2021-05-29
2893,2020-03-31
2894,2022-01-03
2895,2022-02-24
2896,2022-05-22
